SCHOOL_CODE,COUNTY,PUBPRIV,PUBLIC_SCHOOL_DISTRICT,CITY,SCHOOL_NAME,ENROLLMENT,uptodate,uptodate_percent,conditional,conditional_percent,PME,PME_percent,PBE,PBE_percent,others,others_pct,overdue,overdue_percent,DTP,DTP_percent,Polio,Polio_percent,MMR,MMR_percent,HEPB,HEPB_percent,VARI,VARI_percent,REPORTED
6093231,SAN DIEGO,PUBLIC,POWAY UNIFIED,SAN DIEGO,SUNSET HILLS ELEMENTARY,86,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6109326,SAN DIEGO,PUBLIC,POWAY UNIFIED,SAN DIEGO,TURTLEBACK ELEMENTARY,132,123,93,1,1,4,3,0,0,4,3,0,0,128,97,129,98,123,93,128,97,129,98,Y
6070858,SAN DIEGO,PUBLIC,POWAY UNIFIED,SAN DIEGO,WESTWOOD ELEMENTARY,149,145,97,0,0,3,2,0,0,0,0,1,1,146,98,--*,?99%,--*,?99%,146,98,146,98,Y
0116764,SAN DIEGO,PUBLIC,POWAY UNIFIED,SAN DIEGO,WILLOW GROVE ELEMENTARY,129,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6110720,SAN DIEGO,PUBLIC,RAMONA CITY UNIFIED,RAMONA,BARNETT ELEMENTARY,73,69,95,2,3,2,3,0,0,0,0,0,0,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039028,SAN DIEGO,PUBLIC,RAMONA CITY UNIFIED,RAMONA,HANSON ELEMENTARY,89,86,97,3,3,0,0,0,0,0,0,0,0,--*,?98%,--*,?98%,--*,?98%,86,97,--*,?98%,Y
6105555,SAN DIEGO,PUBLIC,RAMONA CITY UNIFIED,RAMONA,JAMES DUKES ELEMENTARY,66,64,97,2,3,0,0,0,0,0,0,0,0,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6107999,SAN DIEGO,PUBLIC,RAMONA CITY UNIFIED,RAMONA,MT. WOODSON ELEMENTARY,69,67,97,0,0,2,3,0,0,0,0,0,0,67,97,67,97,67,97,67,97,67,97,Y
0131268,SAN DIEGO,PUBLIC,RAMONA CITY UNIFIED,RAMONA,RAMONA COMMUNITY MONTESSORI,51,46,90,1,2,4,8,0,0,0,0,0,0,46,90,47,92,47,92,47,92,47,92,Y
6039036,SAN DIEGO,PUBLIC,RAMONA CITY UNIFIED,RAMONA,RAMONA ELEMENTARY,74,67,91,7,9,0,0,0,0,0,0,0,0,67,91,69,93,71,96,69,93,--*,?98%,Y
6039051,SAN DIEGO,PUBLIC,RANCHO SANTA FE ELEMENTARY,RANCHO SANTA FE,R. ROGER ROWE ELEMENTARY,55,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6119119,SAN DIEGO,PUBLIC,SAN DIEGO COUNTY OFFICE OF EDUCATION,EL CAJON,LITERACY FIRST CHARTER,153,149,97,2,1,2,1,0,0,0,0,0,0,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
0136085,SAN DIEGO,PUBLIC,SAN DIEGO COUNTY OFFICE OF EDUCATION,Oceanside,Scholarship Prep - Oceanside,44,40,91,1,2,2,5,0,0,0,0,1,2,40,91,40,91,40,91,40,91,40,91,Y
0120493,SAN DIEGO,PUBLIC,SAN DIEGO COUNTY OFFICE OF EDUCATION,SAN DIEGO,MONARCH,22,19,86,3,14,0,0,0,0,0,0,0,0,19,86,19,86,19,86,19,86,19,86,Y
6039242,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,LA JOLLA,BIRD ROCK ELEMENTARY,89,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039846,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,LA JOLLA,LA JOLLA ELEMENTARY,90,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6040232,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,LA JOLLA,TORREY PINES ELEMENTARY,104,100,96,2,2,1,1,0,0,0,0,1,1,101,97,102,98,102,98,102,98,--*,?99%,Y
0106799,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,LA MESA,LEARNING CHOICE ACADEMY,62,31,50,0,0,0,0,0,0,31,50,0,0,31,50,31,50,31,50,31,50,31,50,Y
6039101,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ADAMS ELEMENTARY,61,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6120935,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ALBERT EINSTEIN ACADEMY CHARTER ELEMENTARY,138,124,90,0,0,4,3,0,0,0,0,10,7,128,93,130,94,131,95,132,96,135,98,Y
6039119,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ALCOTT ELEMENTARY,41,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
0124206,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,AMERICA'S FINEST CHARTER,48,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039135,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ANGIER ELEMENTARY,107,105,98,2,2,0,0,0,0,0,0,0,0,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6039143,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,AUDUBON K-8,83,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039150,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,BAKER ELEMENTARY,64,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039168,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,BALBOA ELEMENTARY,96,88,92,5,5,0,0,0,0,0,0,3,3,92,96,93,97,92,96,--*,?98%,93,97,Y
6039184,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,BARNARD ELEMENTARY,103,97,94,1,1,4,4,0,0,0,0,1,1,98,95,97,94,98,95,99,96,97,94,Y
6039200,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,BAY PARK ELEMENTARY,113,108,96,1,1,4,4,0,0,0,0,0,0,110,97,109,96,109,96,108,96,109,96,Y
6040299,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,BENCHLEY/WEINBERGER ELEMENTARY,107,105,98,0,0,2,2,0,0,0,0,0,0,105,98,105,98,105,98,105,98,105,98,Y
6106173,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,BETHUNE K-8,80,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039259,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,BIRNEY ELEMENTARY,100,98,98,2,2,0,0,0,0,0,0,0,0,--*,?99%,--*,?99%,--*,?99%,98,98,--*,?99%,Y
6039267,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,BOONE ELEMENTARY,82,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039283,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,BURBANK ELEMENTARY,97,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039291,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CABRILLO ELEMENTARY,39,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039309,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CADMAN ELEMENTARY,48,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039341,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CARSON ELEMENTARY,76,74,97,2,3,0,0,0,0,0,0,0,0,74,97,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039358,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CARVER ELEMENTARY,44,41,93,2,5,0,0,0,0,0,0,1,2,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039366,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CENTRAL ELEMENTARY,153,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6114300,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CHAVEZ ELEMENTARY,106,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
0108282,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CHEROKEE POINT ELEMENTARY,86,81,94,4,5,0,0,0,0,0,0,1,1,81,94,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039374,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CHESTERTON ELEMENTARY,103,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6039382,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CHOLLAS/MEAD ELEMENTARY,122,120,98,2,2,0,0,0,0,0,0,0,0,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6039390,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CLAY ELEMENTARY,58,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039424,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CROWN POINT ELEMENTARY,77,71,92,1,1,3,4,0,0,0,0,2,3,71,92,72,94,72,94,72,94,72,94,Y
6039432,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CUBBERLEY ELEMENTARY,34,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039440,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,CURIE ELEMENTARY,117,113,97,0,0,3,3,0,0,0,0,1,1,113,97,113,97,113,97,114,97,114,97,Y
6096879,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,DAILARD ELEMENTARY,119,117,98,2,2,0,0,0,0,0,0,0,0,117,98,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6039457,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,DARNALL CHARTER,55,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039481,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,DEWEY ELEMENTARY,108,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6112726,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,DINGEMAN ELEMENTARY,130,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6099055,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,DOYLE ELEMENTARY,156,150,96,4,3,2,1,0,0,0,0,0,0,153,98,--*,?99%,--*,?99%,152,97,--*,?99%,Y
6039499,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,EDISON ELEMENTARY,71,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
0129395,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ELEVATE ELEMENTARY,75,71,95,1,1,3,4,0,0,0,0,0,0,72,96,73,97,71,95,73,97,73,97,Y
6039507,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,EMERSON/BANDINI ELEMENTARY,81,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
0129387,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,EMPOWER CHARTER,38,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039515,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ENCANTO ELEMENTARY,95,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
0126151,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,EPIPHANY PREP CHARTER,27,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6089015,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ERICSON ELEMENTARY,131,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6039523,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,EUCLID ELEMENTARY,96,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039762,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FAY ELEMENTARY,113,110,97,3,3,0,0,0,0,0,0,0,0,110,97,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6039556,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FIELD ELEMENTARY,69,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039564,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FLETCHER ELEMENTARY,43,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039572,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FLORENCE ELEMENTARY,59,55,93,1,2,2,3,0,0,1,2,0,0,55,93,55,93,57,97,57,97,57,97,Y
6039598,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FOSTER ELEMENTARY,84,81,96,2,2,0,0,0,0,1,1,0,0,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039606,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FRANKLIN ELEMENTARY,78,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039614,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FREESE ELEMENTARY,44,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039630,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FULTON K-8,39,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039648,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GAGE ELEMENTARY,150,146,97,4,3,0,0,0,0,0,0,0,0,146,97,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6039655,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GARFIELD ELEMENTARY,34,31,91,1,3,0,0,0,0,0,0,2,6,32,94,--*,?95%,--*,?95%,32,94,--*,?95%,Y
0108266,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GOLDEN HILL K-8,66,64,97,2,3,0,0,0,0,0,0,0,0,64,97,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039671,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GRANT K-8,96,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039697,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GREEN ELEMENTARY,98,95,97,2,2,1,1,0,0,0,0,0,0,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6109599,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HAGE ELEMENTARY,153,146,95,4,3,3,2,0,0,0,0,0,0,148,97,150,98,150,98,150,98,--*,?99%,Y
6039705,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HAMILTON ELEMENTARY,102,100,98,2,2,0,0,0,0,0,0,0,0,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6096051,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HANCOCK ELEMENTARY,146,142,97,3,2,0,0,0,0,0,0,1,1,--*,?99%,--*,?99%,143,98,--*,?99%,--*,?99%,Y
6039713,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HARDY ELEMENTARY,77,71,92,0,0,0,0,0,0,0,0,6,8,74,96,73,95,73,95,75,97,--*,?98%,Y
6040018,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HARRIET TUBMAN VILLAGE CHARTER,44,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039721,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HAWTHORNE ELEMENTARY,54,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039739,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HEARST ELEMENTARY,110,105,95,2,2,3,3,0,0,0,0,0,0,106,96,107,97,106,96,107,97,107,97,Y
6089023,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HICKMAN ELEMENTARY,108,106,98,1,1,1,1,0,0,0,0,0,0,--*,?99%,--*,?99%,106,98,--*,?99%,--*,?99%,Y
0131565,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HIGH TECH ELEMENTARY,60,57,95,0,0,3,5,0,0,0,0,0,0,57,95,57,95,57,95,57,95,57,95,Y
6117683,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HIGH TECH ELEMENTARY EXPLORER,72,68,94,2,3,2,3,0,0,0,0,0,0,--*,?98%,70,97,--*,?98%,70,97,--*,?98%,Y
6039747,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HOLMES ELEMENTARY,116,114,98,1,1,1,1,0,0,0,0,0,0,114,98,114,98,--*,?99%,114,98,114,98,Y
6039754,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HORTON ELEMENTARY,69,67,97,2,3,0,0,0,0,0,0,0,0,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
0108290,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,IBARRA ELEMENTARY,79,77,97,2,3,0,0,0,0,0,0,0,0,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
0108548,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,IFTIN CHARTER,51,44,86,7,14,0,0,0,0,0,0,0,0,46,90,44,86,46,90,--*,?98%,--*,?98%,Y
0118083,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,INNOVATIONS ACADEMY,37,28,76,3,8,6,16,0,0,0,0,0,0,--*,?95%,34,92,34,92,31,84,34,92,Y
6039770,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JEFFERSON ELEMENTARY,100,97,97,2,2,1,1,0,0,0,0,0,0,97,97,97,97,97,97,98,98,98,98,Y
6099071,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JERABEK ELEMENTARY,140,136,97,3,2,1,1,0,0,0,0,0,0,--*,?99%,136,97,--*,?99%,137,98,--*,?99%,Y
3730116,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JOHN MUIR,24,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6039788,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JOHNSON ELEMENTARY,69,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
0132316,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JONAS SALK ELEMENTARY,170,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6039796,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JONES ELEMENTARY,58,56,97,0,0,2,3,0,0,0,0,0,0,56,97,56,97,56,97,--*,?98%,--*,?98%,Y
0114041,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JOYNER ELEMENTARY,102,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6039804,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JUAREZ ELEMENTARY,54,52,96,1,2,1,2,0,0,0,0,0,0,52,96,--*,?98%,52,96,52,96,--*,?98%,Y
0126730,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KAVOD ELEMENTARY CHARTER,42,37,88,1,2,3,7,0,0,0,0,1,2,37,88,37,88,37,88,37,88,37,88,Y
6039812,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KEILLER LEADERSHIP ACADEMY,58,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6114292,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KIMBROUGH ELEMENTARY,48,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6119598,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KING-CHAVEZ ACADEMY OF EXCELLENCE,32,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6040190,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KING-CHAVEZ PRIMARY ACADEMY,129,106,82,23,18,0,0,0,0,0,0,0,0,113,88,111,86,109,84,119,92,--*,?99%,Y
6112460,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KUMEYAAY ELEMENTARY,79,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039853,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LAFAYETTE ELEMENTARY,50,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6040000,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LANGUAGE ACADEMY,141,136,96,0,0,1,1,0,0,0,0,4,3,137,97,138,98,136,96,--*,?99%,--*,?99%,Y
6039879,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LINDA VISTA ELEMENTARY,63,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039887,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LINDBERGH/SCHWEITZER ELEMENTARY,76,72,95,4,5,0,0,0,0,0,0,0,0,74,97,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039895,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LOGAN K-8,52,50,96,1,2,0,0,0,0,0,0,1,2,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039903,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LOMA PORTAL ELEMENTARY,99,95,96,3,3,1,1,0,0,0,0,0,0,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6039911,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LONGFELLOW K-8,115,110,96,3,3,2,2,0,0,0,0,0,0,111,97,111,97,112,97,111,97,113,98,Y
